Date,log_returns,Open,High,Low,Close
2012/10/11,0.00379068,20813.05,21013.45,20813.05,20999.05
2012/10/12,0.006520893,21051.09,21236.57,21051.09,21136.43
2012/10/15,0.000559068,21137.61,21184.43,21076.95,21148.25
2012/10/16,0.002777457,21257.09,21257.09,21120.17,21207.07
2012/10/17,0.009833573,21421.87,21442.73,21352.88,21416.64
2012/10/18,0.004754599,21490.86,21606.32,21476.3,21518.71
2012/10/19,0.001534694,21565.75,21591.62,21522.91,21551.76
2012/10/22,0.006741867,21440.01,21699.07,21431.24,21697.55
2012/10/24,0.003047769,21561.59,21802.49,21533.24,21763.78
2012/10/25,0.002132006,21792.67,21839.64,21710.84,21810.23
2012/10/26,-0.012208899,21847.7,21847.7,21527.54,21545.57
2012/10/29,-0.00160347,21478.12,21561.97,21397.09,21511.05
2012/10/30,-0.003841212,21549.17,21575.03,21338.65,21428.58
2012/10/31,0.009902009,21539.49,21648.64,21496.92,21641.82
2012/11/1,0.008285124,21573.93,21832.56,21506.05,21821.87
2012/11/2,0.013177469,22066.29,22149.7,22019.65,22111.33
2012/11/5,-0.004756827,22044.21,22141.13,21990.68,22006.4
2012/11/6,-0.002819971,21959.99,22008.86,21832.28,21944.43
2012/11/7,0.007057472,22020.4,22099.85,21811.19,22099.85
2012/11/8,-0.024410626,21785.83,21871.85,21555.75,21566.91
2012/11/9,-0.008499447,21433.6,21525.49,21330.34,21384.38
2012/11/12,0.002145059,21367.57,21462.45,21339.19,21430.3
2012/11/13,-0.011340148,21372.87,21399.61,21181.92,21188.65
2012/11/14,0.011885488,21250.97,21446.36,21221.31,21441.99
2012/11/15,-0.015654975,21188.94,21288.48,21098.41,21108.93
2012/11/16,0.002369646,21203.82,21205.31,21105.21,21159.01
2012/11/19,0.004858444,21209.95,21303.1,21136.32,21262.06
2012/11/20,-0.001590009,21478,21478,21213.12,21228.28
2012/11/21,0.013851062,21367.55,21530.44,21229.14,21524.36
2012/11/22,0.010115748,21595.59,21774.4,21517.91,21743.2
2012/11/23,0.007823724,21729.72,21924.06,21723.35,21913.98
2012/11/26,-0.00238351,21986.36,21986.36,21827.27,21861.81
2012/11/27,-0.000813621,21969.71,22002.86,21820.15,21844.03
2012/11/28,-0.006201658,21764.91,21764.91,21629.58,21708.98
2012/11/29,0.009805297,21821.05,21996.4,21786.03,21922.89
2012/11/30,0.004891567,21949.4,22091.61,21918.55,22030.39
2012/12/3,-0.011988753,22070.44,22162.47,21716.77,21767.85
2012/12/4,0.001474483,21786.07,21853.15,21687.88,21799.97
2012/12/5,0.021372749,21819.01,22274.04,21804.93,22270.91
2012/12/6,-0.000947873,22355.89,22355.89,22215.08,22249.81
2012/12/7,-0.002639007,22294.73,22371.4,22188.07,22191.17
2012/12/10,0.003847725,22377.56,22377.56,22235.76,22276.72
2012/12/11,0.002117458,22295.99,22393.2,22244.02,22323.94
2012/12/12,0.008004542,22412.9,22508.01,22412.9,22503.35
2012/12/13,-0.002570474,22500.99,22563.14,22380.78,22445.58
2012/12/14,0.00712076,22396.72,22636.43,22396.72,22605.98
2012/12/17,-0.004094458,22590.76,22625.41,22453.59,22513.61
2012/12/18,-0.000838956,22525.46,22588.48,22449.74,22494.73
2012/12/19,0.005702383,22654.65,22683.72,22562.02,22623.37
2012/12/20,0.001608104,22602.99,22661.74,22483.95,22659.78
2012/12/21,-0.006796721,22565.09,22565.09,22423.16,22506.29
2012/12/24,0.001549033,22494.71,22577.56,22494.71,22541.18
2012/12/27,0.003480886,22705.46,22718.83,22608.6,22619.78
2012/12/28,0.002067289,22706.33,22706.33,22628.46,22666.59
2012/12/31,-0.00042671,22584.44,22698.33,22566.89,22656.92
2013/1/2,0.028502067,22860.25,23317.39,22860.25,23311.98
2013/1/3,0.0037088,23390.54,23400.74,23234.43,23398.6
2013/1/4,-0.002889386,23370.36,23370.36,23172.28,23331.09
2013/1/7,-5.74E-05,23345.2,23402.45,23254.23,23329.75
2013/1/8,-0.009412454,23264.03,23264.03,23088.4,23111.19
2013/1/9,0.004631167,23154.71,23235.39,23141.67,23218.47
2013/1/10,0.005833467,23240.07,23477.89,23165.64,23354.31
2013/1/11,-0.003871439,23478.81,23486.6,23212.9,23264.07
2013/1/14,0.006392418,23326.82,23441.94,23292.07,23413.26
2013/1/15,-0.001356989,23388.47,23515.86,23306.17,23381.51
2013/1/16,-0.001049242,23390.19,23390.19,23203.24,23356.99
2013/1/17,-0.000737953,23471.67,23504.73,23222.96,23339.76
2013/1/18,0.011163789,23509.49,23606.5,23450.77,23601.78
2013/1/21,-0.000460665,23565.96,23639.63,23535.47,23590.91
2013/1/22,0.002881701,23596.38,23685.55,23498.96,23658.99
2013/1/23,-0.001010274,23700.45,23710.87,23540.42,23635.1
2013/1/24,-0.001532794,23585.1,23688.79,23547.79,23598.9
2013/1/25,-0.00078297,23653.54,23666.39,23481.37,23580.43
2013/1/28,0.003870715,23621.95,23736.02,23621.95,23671.88
2013/1/29,-0.00070615,23659.11,23707.11,23602.85,23655.17
2013/1/30,0.007030346,23767.33,23916.16,23765.57,23822.06
2013/1/31,-0.003891778,23799.17,23799.17,23667.94,23729.53
2013/2/1,-0.000324121,23763.34,23763.34,23571.3,23721.84
2013/2/4,-0.001553784,23866.8,23944.74,23637.18,23685.01
2013/2/5,-0.022911079,23406.99,23406.99,23104.27,23148.53
2013/2/6,0.004671873,23292.43,23355.37,23204.05,23256.93
2013/2/7,-0.003442745,23259.82,23298.13,23134.78,23177
2013/2/8,0.001645106,23101.09,23267.2,23101.09,23215.16
2013/2/14,0.008496588,23460.31,23469.26,23300.6,23413.25
2013/2/15,0.001336384,23315.41,23446.77,23284.05,23444.56
2013/2/18,-0.002674556,23477.49,23477.49,23309.55,23381.94
2013/2/19,-0.010232251,23368.22,23454.19,23139.08,23143.91
2013/2/20,0.007039657,23310.93,23310.93,23163.86,23307.41
2013/2/21,-0.017343201,23026.18,23026.18,22828.17,22906.67
2013/2/22,-0.005438071,22840.32,22850.25,22674.59,22782.44
2013/2/25,0.001650786,22852.89,22876.03,22777.63,22820.08
2013/2/26,-0.013250812,22639.97,22769.07,22510.76,22519.69
2013/2/27,0.002542094,22656.4,22656.4,22445.34,22577.01
2013/2/28,0.019443,22826.42,23031.69,22734.84,23020.27
2013/3/1,-0.00610235,22957.09,23015.68,22868.69,22880.22
2013/3/4,-0.015078439,22866.51,22866.51,22466.08,22537.81
2013/3/5,0.001006246,22621.6,22661.49,22523.69,22560.5
2013/3/6,0.009587544,22750.58,22808.81,22664.94,22777.84
2013/3/7,-0.000281014,22729.29,22843.73,22656.37,22771.44
2013/3/8,0.013976953,22839.27,23220.52,22839.27,23091.95
2013/3/11,-4.89E-05,23131.44,23246.29,23064.93,23090.82
2013/3/12,-0.00870879,23133,23262.02,22879.18,22890.6
2013/3/13,-0.014696423,22901.12,22901.12,22487.33,22556.65
2013/3/14,0.002768296,22484.25,22655.88,22305.54,22619.18
2013/3/15,-0.003812436,22705.92,22799.67,22494.04,22533.11
2013/3/18,-0.020161399,22185.32,22185.32,21997.72,22083.36
2013/3/19,-0.001881011,22138.1,22218.85,22030.66,22041.86
2013/3/20,0.009688032,21990.04,22302.5,21975.9,22256.44
2013/3/21,-0.001374029,22285.81,22403.79,22179.5,22225.88
2013/3/22,-0.004987699,22186.24,22232.07,22033.18,22115.3
2013/3/25,0.006124016,22327.53,22351.08,22201.06,22251.15
2013/3/26,0.002689723,22208.06,22346.27,22088.56,22311.08
2013/3/27,0.006867114,22385.47,22529.37,22366.02,22464.82
2013/3/28,-0.007380444,22390.35,22390.35,22132.33,22299.63
2013/4/2,0.003053232,22203.93,22449.46,22203.93,22367.82
2013/4/3,-0.001356886,22527.12,22527.12,22283.16,22337.49
2013/4/5,-0.027715309,22230.93,22230.93,21703.28,21726.9
2013/4/8,-0.000407412,21733.78,21772.23,21612.05,21718.05
2013/4/9,0.006987669,21800.24,21979.08,21800.24,21870.34
2013/4/10,0.007480749,21963.37,22038.89,21858.81,22034.56
2013/4/11,0.003022943,22198.49,22251.62,22058.3,22101.27
2013/4/12,-0.000553062,22185.36,22185.36,22049.58,22089.05
2013/4/15,-0.014426497,21998.74,21998.74,21735.31,21772.67
2013/4/16,-0.004633025,21571.58,21813.55,21475.33,21672.03
2013/4/17,-0.004734328,21794.69,21798.57,21550.72,21569.67
2013/4/18,-0.00265307,21440.33,21618.07,21423.25,21512.52
2013/4/19,0.02302399,21517.94,22016.97,21496.29,22013.57
2013/4/22,0.001398159,22038.13,22131.65,21956.53,22044.37
2013/4/23,-0.010844106,22085.7,22085.7,21747.47,21806.61
2013/4/24,0.017115349,22067.04,22195.93,21962.9,22183.05
2013/4/25,0.009787831,22298.64,22486.45,22214.65,22401.24
2013/4/26,0.006517194,22559.97,22690.33,22528.95,22547.71
2013/4/29,0.00146515,22567.63,22647.59,22488.65,22580.77
2013/4/30,0.006895334,22769.59,22862.69,22669.54,22737.01
2013/5/2,-0.003026521,22692.33,22706.07,22552.31,22668.3
2013/5/3,0.000955063,22811.84,22886.17,22678.67,22689.96
2013/5/6,0.00987311,22967.78,22980.56,22864.91,22915.09
2013/5/7,0.005743869,22924.29,23058.74,22855.58,23047.09
2013/5/8,0.008522578,23215.95,23270,23156.26,23244.35
2013/5/9,-0.001415108,23353.68,23353.68,23126.81,23211.48
2013/5/10,0.004716692,23213.59,23330.6,23144.12,23321.22
2013/5/13,-0.014312601,23245.58,23245.58,22958.87,22989.81
2013/5/14,-0.002592766,23124.24,23145.91,22878.64,22930.28
2013/5/15,0.004957539,23074.26,23163.56,23002.32,23044.24
2013/5/16,0.001666706,23110.19,23163,22955.9,23082.68
2013/5/20,0.017621229,23348.74,23512.42,23348.74,23493.03
2013/5/21,-0.005405972,23425.69,23446,23337.75,23366.37
2013/5/22,-0.004516231,23341.06,23423.51,23179.46,23261.08
2013/5/23,-0.025753229,23066.71,23123.43,22605.69,22669.68
2013/5/24,-0.002252677,22679.36,22781.54,22470.53,22618.67
2013/5/27,0.002974527,22571.63,22729.87,22544.89,22686.05
2013/5/28,0.010445104,22710.2,22942.15,22639.54,22924.25
2013/5/29,-0.016241635,22826.85,22861.6,22532.57,22554.93
2013/5/30,-0.003135935,22562.51,22630.64,22290.72,22484.31
2013/5/31,-0.004106835,22582.55,22582.55,22346.18,22392.16
2013/6/3,-0.004923193,22301.68,22564.18,22249.65,22282.19
2013/6/4,0.000149436,22320.5,22330.05,22178.64,22285.52
2013/6/5,-0.009752356,22141.67,22174.69,21933.92,22069.24
2013/6/6,-0.010513522,21908.45,21949.81,21799.25,21838.43
2013/6/7,-0.012123974,21768.24,21820.43,21506.33,21575.26
2013/6/10,0.001844394,21592.9,21723.86,21497.55,21615.09
2013/6/11,-0.012121699,21542.3,21632.01,21307.99,21354.66
2013/6/13,-0.022141112,21069.26,21069.26,20652.75,20887.04
2013/6/14,0.003922962,21083.41,21164.68,20954.66,20969.14
2013/6/17,0.012170301,21007.28,21272.75,21007.28,21225.9
2013/6/18,-9.42E-07,21102.6,21240.01,20995.39,21225.88
2013/6/19,-0.011323235,21188.4,21232.51,20896.22,20986.89
2013/6/20,-0.029203115,20668.8,20703.76,20374.14,20382.87
2013/6/21,-0.005882981,19969.98,20383.54,19969.98,20263.31
2013/6/24,-0.022424112,20023.44,20101.26,19756.61,19813.98
2013/6/25,0.002104378,19775.98,19992.3,19426.36,19855.72
2013/6/26,0.024025973,20090.76,20354.18,19913.98,20338.55
2013/6/27,0.004979579,20456.47,20713.34,20375.4,20440.08
2013/6/28,0.017613468,20596.63,20818.35,20490.89,20803.29
2013/7/2,-0.006977029,21004.56,21004.56,20633.16,20658.65
2013/7/3,-0.025063337,20568.56,20590.32,20119.56,20147.31
2013/7/4,0.015824644,20334.94,20532.14,20318.02,20468.67
2013/7/5,0.01868248,20740.7,20866.36,20729.03,20854.67
2013/7/8,-0.013151765,20598.21,20694.51,20244.07,20582.19
2013/7/9,0.004886452,20610.56,20767.58,20571.55,20683.01
2013/7/10,0.010654727,20841.73,21044.47,20633.02,20904.56
2013/7/11,0.025173941,21177.63,21503.71,21177.63,21437.49
2013/7/12,-0.007501422,21522.15,21522.15,21242.47,21277.28
2013/7/15,0.001222623,21278.62,21391.76,21205.6,21303.31
2013/7/16,0.000425665,21333.07,21394.13,21209.18,21312.38
2013/7/17,0.002787447,21368.77,21460.96,21253.59,21371.87
2013/7/18,-0.001247744,21426.9,21445.15,21288.58,21345.22
2013/7/19,0.000805477,21451.6,21451.6,21214.24,21362.42
2013/7/22,0.002528349,21498.96,21498.96,21283.83,21416.5
2013/7/23,0.023028846,21517.2,21964.03,21517.2,21915.42
2013/7/24,0.002438684,21912.9,21984.26,21799.31,21968.93
2013/7/25,-0.003098711,21872.14,21947.83,21841.45,21900.96
2013/7/26,0.003099621,21892.34,22034.38,21834.24,21968.95
2013/7/29,-0.005422306,21896.12,21953.35,21749.69,21850.15
2013/7/30,0.004739747,21870.14,22033.21,21839.76,21953.96
2013/7/31,-0.003207294,21888.8,22070.14,21853.44,21883.66
2013/8/1,0.00933,22025.75,22152.06,21983.15,22088.79
2013/8/2,0.004615209,22264.77,22291.41,22136.78,22190.97
2013/8/5,0.00139779,22273.82,22273.82,22193.67,22222.01
2013/8/6,-0.013514996,22000.94,22012.51,21807.96,21923.7
2013/8/7,-0.015391729,21756.47,21901.46,21571.15,21588.84
2013/8/8,0.003100497,21697.87,21785.69,21629.5,21655.88
2013/8/9,0.006979688,21760.05,21811.24,21674.97,21807.56
2013/8/12,0.021041257,21796.46,22283.05,21735.06,22271.28
2013/8/13,0.012043684,22368.47,22563.81,22310.54,22541.13
2013/8/15,-8.34E-05,22568.05,22695.99,22472.88,22539.25
2013/8/16,-0.000951682,22450.83,22663.75,22311.55,22517.81
2013/8/19,-0.002405879,22432.87,22551.27,22387.71,22463.7
2013/8/20,-0.022209587,22396.29,22481.74,21907.21,21970.29
2013/8/21,-0.006968144,21964.69,21970.25,21618.6,21817.73
2013/8/22,0.003553627,21538.19,21944.47,21538.19,21895.4
2013/8/23,-0.001457532,22006.41,22103.9,21769.04,21863.51
2013/8/26,0.006465205,21943.4,22116,21898.15,22005.32
2013/8/27,-0.005950324,21907.43,21987.51,21770.75,21874.77
2013/8/28,-0.016135128,21584.56,21655.24,21465.72,21524.65
2013/8/29,0.008333723,21612.95,21717.84,21554.25,21704.78
2013/8/30,0.001224326,21618.34,21753.4,21549.96,21731.37
2013/9/2,0.020224022,21948.72,22240.04,21948.72,22175.34
2013/9/3,0.009838105,22323,22456.8,22290.83,22394.58
2013/9/4,-0.003057193,22171.93,22438.4,22142.99,22326.22
2013/9/5,0.012098307,22538.96,22682.94,22486.63,22597.97
2013/9/6,0.001028325,22615.98,22699.59,22578.33,22621.22
2013/9/9,0.005705313,22770.25,22853.02,22680.63,22750.65
2013/9/10,0.009884766,22932.6,22988.81,22842.88,22976.65
2013/9/11,-0.001721052,23095.86,23120.46,22848.53,22937.14
2013/9/12,0.000722584,22952.85,23048.22,22908.99,22953.72
2013/9/13,-0.001676078,22920.76,22956.77,22790.78,22915.28
2013/9/16,0.014604846,23210.36,23268.15,23173.84,23252.41
2013/9/17,-0.003096512,23246.91,23246.91,23127.87,23180.52
2013/9/18,-0.002724527,23213.79,23214.68,23080.59,23117.45
2013/9/19,0.01651948,23549.89,23554.34,23469.03,23502.51
2013/9/23,-0.005588181,23414.98,23466.67,23291.23,23371.54
2013/9/24,-0.008270621,23324.38,23324.38,23102.25,23179.04
2013/9/25,0.001318857,23192.71,23281.61,23154.84,23209.63
2013/9/26,-0.003651698,23192.7,23224.36,23043.89,23125.03
2013/9/27,0.0035401,23199.09,23340.18,23118.84,23207.04
2013/9/30,-0.015073147,22946.74,22986.95,22845.44,22859.86
2013/10/2,0.005436671,22997.21,23138.86,22933.31,22984.48
2013/10/3,0.00995357,23167.2,23241.5,23126.99,23214.4
2013/10/4,-0.00327315,23051.55,23152.68,22983.47,23138.54
2013/10/7,-0.00713866,23152.92,23152.92,22896.65,22973.95
2013/10/8,0.00887926,22988.22,23228.69,22927.12,23178.85
2013/10/9,-0.006270142,23002.08,23065.67,22965.91,23033.97
2013/10/10,-0.003595503,23077.47,23084.1,22743.47,22951.3
2013/10/11,0.011567042,23318.46,23336.59,23204.26,23218.32
2013/10/15,0.005077893,23399.79,23411.21,23279.33,23336.52
2013/10/16,-0.004646861,23350.94,23350.94,23128.69,23228.33
2013/10/17,-0.005761706,23351.48,23357.16,23073.88,23094.88
2013/10/18,0.010561963,23261.65,23364.47,23213.04,23340.1
2013/10/21,0.004192125,23494.37,23534.67,23356.79,23438.15
2013/10/22,-0.005225645,23309.01,23387.54,23263.53,23315.99
2013/10/23,-0.013647349,23455.4,23505.79,22970.52,22999.95
2013/10/24,-0.007161686,22975.55,22975.55,22762.19,22835.82
2013/10/25,-0.006038562,22758.37,22839.15,22640.18,22698.34
2013/10/28,0.004757297,22753.75,22849.3,22753.75,22806.58
2013/10/29,0.001750593,22842.33,22979.35,22760.9,22846.54
2013/10/30,0.019826194,22966.95,23316.12,22935.6,23304.02
2013/10/31,-0.004199068,23134.39,23250.66,23108.27,23206.37
2013/11/1,0.00186929,23208.8,23336.98,23149.53,23249.79
2013/11/4,-0.002591335,23322.07,23345.93,23165.06,23189.62
2013/11/5,-0.006518503,23313.61,23313.61,22949.42,23038.95
2013/11/6,-8.72E-05,23042.11,23119.04,22954.7,23036.94
2013/11/7,-0.006790832,23023.73,23023.73,22819.65,22881.03
2013/11/8,-0.005989661,22713,22813.76,22686.57,22744.39
2013/11/11,0.014208049,22781.99,23124.3,22688.41,23069.85
2013/11/12,-0.007328089,23051.76,23084.88,22857.26,22901.41
2013/11/13,-0.019292021,22665.91,22665.91,22463.4,22463.83
2013/11/14,0.008215863,22673.32,22691.67,22529.33,22649.15
2013/11/15,0.016768742,22749.6,23050.35,22749.6,23032.15
2013/11/18,0.026897329,23397.73,23706.68,23390.66,23660.06
2013/11/19,-9.51E-05,23834.52,23856.9,23620.28,23657.81
2013/11/20,0.001818041,23774.31,23843.8,23690.81,23700.86
2013/11/21,-0.005100141,23661.42,23661.42,23508.79,23580.29
2013/11/22,0.00490688,23752.28,23764.41,23641.2,23696.28
2013/11/25,-0.000499359,23829.97,23829.97,23673.53,23684.45
2013/11/26,-0.000133852,23675.37,23751.86,23659.98,23681.28
2013/11/27,0.005267489,23653.95,23856.92,23649.8,23806.35
2013/11/28,-0.00072528,23934.94,24014.81,23734.54,23789.09
2013/11/29,0.003868235,23862.38,23912.29,23809.71,23881.29
2013/12/2,0.006563485,23936.15,24111.55,23844.24,24038.55
2013/12/3,-0.005342353,23887.77,23975.76,23833.25,23910.47
2013/12/4,-0.007631152,23719.6,23846.84,23603.02,23728.7
2013/12/5,-0.000679999,23634.09,23728.9,23563.21,23712.57
2013/12/6,0.001286675,23620.31,23812.89,23614.2,23743.1
2013/12/9,0.002862836,23970,23970,23775.01,23811.17
2013/12/10,-0.002816929,23799.45,23810.94,23707.76,23744.19
2013/12/11,-0.017244652,23686.8,23693.51,23295.14,23338.24
2013/12/12,-0.005160209,23265.13,23327.44,23160.9,23218.12
2013/12/13,0.001198345,23080.19,23331.53,23017.34,23245.96
2013/12/16,-0.005664305,23138.28,23204.63,22999.76,23114.66
2013/12/17,-0.001967353,23281.38,23281.38,23040.6,23069.23
2013/12/18,0.003228095,23076.54,23240.71,22993.54,23143.82
2013/12/19,-0.011082267,23404.45,23404.45,22753.3,22888.75
2013/12/20,-0.00335092,22904.18,22936.92,22713.7,22812.18
2013/12/23,0.004783349,22946.55,23005.92,22862.89,22921.56
2013/12/24,0.011192472,23045.64,23194.63,23026.1,23179.55
2013/12/27,0.002743913,23138.91,23283.31,23130.86,23243.24
2013/12/30,7.01E-05,23353.54,23369.37,23178.28,23244.87
2013/12/31,0.002643109,23328.44,23361.34,23271.8,23306.39
2014/1/2,0.001443197,23452.76,23469.33,23173.93,23340.05
2014/1/3,-0.022652625,23097.98,23097.98,22782.42,22817.28
2014/1/6,-0.005851701,22732.83,22757.45,22567.77,22684.15
2014/1/7,0.001261319,22689.25,22802.85,22644.58,22712.78
2014/1/8,0.012418182,22834.81,23031.19,22778.83,22996.59
2014/1/9,-0.009141264,22925.23,23044.97,22709.03,22787.33
2014/1/10,0.00258231,22735.93,22932.21,22726.84,22846.25
2014/1/13,0.00185897,23046.41,23067.33,22762.24,22888.76
2014/1/14,-0.004267954,22637.55,22883,22637.55,22791.28
2014/1/15,0.004846236,22985.78,23010.07,22826.98,22902
2014/1/16,0.003678929,23085.14,23085.14,22936.74,22986.41
2014/1/17,0.006372128,22898.48,23263.42,22849.1,23133.35
2014/1/20,-0.008874995,23048.13,23089.24,22884.62,22928.95
2014/1/21,0.004532876,23040.84,23139.65,22986.47,23033.12
2014/1/22,0.002130744,22954.77,23119.61,22913.66,23082.25
2014/1/23,-0.015206721,23082.01,23093.85,22722.58,22733.9
2014/1/24,-0.012563916,22522.44,22659.72,22435.72,22450.06
2014/1/27,-0.021337788,22019.1,22044.23,21880.73,21976.1
2014/1/28,-0.000703739,22012.51,22022.14,21892.2,21960.64
2014/1/29,0.008206884,22111.63,22222.7,22109.93,22141.61
2014/1/30,-0.004807485,21827.33,22052.16,21746.23,22035.42
2014/2/4,-0.029364448,21561.7,21609.59,21388.61,21397.77
2014/2/5,-0.006018231,21564.88,21564.88,21197.78,21269.38
2014/2/6,0.0072027,21320.91,21440.4,21277.01,21423.13
2014/2/7,0.0099267,21498.09,21703.69,21480.09,21636.85
2014/2/10,-0.002665211,21646.75,21687.84,21524.81,21579.26
2014/2/11,0.01762564,21623.79,22025.58,21623.79,21962.98
2014/2/12,0.014590947,22057.7,22308.25,22010.56,22285.79
2014/2/13,-0.005410876,22297.7,22297.7,22098.2,22165.53
2014/2/14,0.005976996,22382.72,22412.74,22243.77,22298.41
2014/2/17,0.010595993,22463.4,22585.68,22463.4,22535.94
2014/2/18,0.002295028,22535.2,22592.36,22437.38,22587.72
2014/2/19,0.00339431,22600.6,22708.4,22534.19,22664.52
2014/2/20,-0.012004068,22595.91,22742.72,22297.85,22394.08
2014/2/21,0.00774697,22617.63,22633.29,22442.39,22568.24
2014/2/24,-0.007993494,22576.35,22576.35,22260.13,22388.56
2014/2/25,-0.003192433,22498.42,22518.84,22259.76,22317.2
2014/2/26,0.005373311,22297.62,22502.96,22258.89,22437.44
2014/2/27,0.017264746,22465.96,22866.23,22432.48,22828.18
2014/2/28,0.000384538,22942.96,22986.7,22709.52,22836.96
2014/3/3,-0.01483519,22630.77,22749.13,22487.23,22500.67
2014/3/4,0.006951574,22542.17,22783.98,22534.1,22657.63
2014/3/5,-0.003441845,22839.43,22839.43,22529.83,22579.78
2014/3/6,0.005440937,22588.77,22764.38,22588.76,22702.97
2014/3/7,-0.001872874,22728.53,22820.41,22604.02,22660.49
2014/3/10,-0.017610085,22339.42,22388.46,22206.8,22264.93
2014/3/11,0.000210174,22234.61,22351.99,22198.07,22269.61
2014/3/12,-0.016647295,22019.03,22019.03,21873.2,21901.95
2014/3/13,-0.006682415,21920.94,22041.33,21743.34,21756.08
2014/3/14,-0.010005264,21612.07,21630.7,21462.49,21539.49
2014/3/17,-0.003047422,21494.37,21535.7,21423.03,21473.95
2014/3/18,0.005088561,21549.22,21606.98,21469.21,21583.5
2014/3/19,-0.000686408,21585.12,21614.53,21485.51,21568.69
2014/3/20,-0.018083408,21352.49,21475.48,21137.61,21182.16
2014/3/21,0.011945088,21239.09,21470.31,21171.91,21436.7
2014/3/24,0.018934031,21657.55,21866.97,21590.07,21846.45
2014/3/25,-0.005237884,21773.64,21858.11,21704.73,21732.32
2014/3/26,0.007126566,21889.76,22006.64,21865.33,21887.75
2014/3/27,-0.002438122,21897.07,21926.83,21715.63,21834.45
2014/3/28,0.010527665,21930.4,22143.24,21930.4,22065.53
2014/3/31,0.003868689,22244.16,22244.16,22043.51,22151.06
2014/4/1,0.013340228,22292.32,22458.94,22250.66,22448.54
2014/4/2,0.003353165,22598.4,22598.4,22436.28,22523.94
2014/4/3,0.001824835,22666.06,22722.24,22531.24,22565.08
2014/4/4,-0.00244037,22476.25,22595.71,22452.64,22510.08
2014/4/7,-0.00592286,22416.47,22485.24,22326.41,22377.15
2014/4/8,0.009775478,22390.14,22625.21,22329.99,22596.97
2014/4/9,0.01083634,22725.43,22933.33,22721.19,22843.17
2014/4/10,0.014937885,22949.79,23224.54,22734.39,23186.96
2014/4/11,-0.007937587,23150.8,23194.15,22946.21,23003.64
2014/4/14,0.001527287,22911.82,23090.94,22911.82,23038.8
2014/4/15,-0.016081708,23054.35,23054.35,22658.27,22671.26
2014/4/16,0.001091095,22686.21,22866.56,22627.51,22696.01
2014/4/17,0.002826016,22858.79,22858.79,22657.95,22760.24
2014/4/22,-0.0012996,22718.69,22808.3,22644.43,22730.68
2014/4/23,-0.009771892,22855.26,22855.26,22495.59,22509.64
2014/4/24,0.002358871,22527.38,22575.5,22461.1,22562.8
2014/4/25,-0.015150895,22524.56,22548.52,22213.74,22223.53
2014/4/28,-0.004103166,22122.38,22202.27,22096.95,22132.53
2014/4/29,0.014415401,22172.08,22474.19,22099.2,22453.89
2014/4/30,-0.014350341,22466.04,22466.04,22097.36,22133.97
2014/5/2,0.005707912,22194.66,22312.71,22150.35,22260.67
2014/5/5,-0.012855479,22195.8,22284.56,21873.87,21976.33
2014/5/7,-0.010524176,21904.52,21923.15,21680.33,21746.26
2014/5/8,0.004169485,21804.65,21929.43,21738.15,21837.12
2014/5/9,0.001183979,21819.94,21925.39,21705.12,21862.99
2014/5/12,0.018068417,21921.59,22399.64,21796.9,22261.61
2014/5/13,0.004069133,22436.24,22436.24,22286.46,22352.38
2014/5/14,0.010254423,22484.49,22664.37,22365.23,22582.77
2014/5/15,0.006536246,22726.59,22792.63,22610.01,22730.86
2014/5/16,-0.000789987,22645.52,22718.07,22555.59,22712.91
2014/5/19,-0.000370343,22751.24,22751.24,22555.97,22704.5
2014/5/20,0.00571729,22758.02,22914.17,22758.02,22834.68
2014/5/21,8.06E-05,22715.58,22883.5,22649.66,22836.52
2014/5/22,0.005120749,22942.27,23053.28,22884.52,22953.76
2014/5/23,0.000527008,23010.45,23010.45,22922.35,22965.86
2014/5/26,-0.000116702,23055.47,23086.98,22898.78,22963.18
2014/5/27,-0.000822524,22953.12,22984.46,22886.46,22944.3
2014/5/28,0.005898202,23023.82,23204.94,22949.86,23080.03
2014/5/29,-0.003032753,23103.31,23209.26,22968.1,23010.14
2014/5/30,0.003102941,23074.79,23178.6,22993.71,23081.65
2014/6/3,0.009030808,23327.51,23327.51,23134.34,23291.04
2014/6/4,-0.006000093,23284.17,23284.17,23110.85,23151.71
2014/6/5,-0.001817932,23142.66,23178.08,23052.43,23109.66
2014/6/6,-0.006889203,23231.32,23231.32,22950.67,22951
2014/6/9,0.0072271,23086.94,23159.6,23053.38,23117.47
2014/6/10,0.00854006,23206.2,23360.25,23061.25,23315.74
2014/6/11,-0.002510038,23281.14,23281.14,23168.14,23257.29
2014/6/12,-0.003543657,23127.82,23237.76,23065.5,23175.02
2014/6/13,0.006200795,23099.87,23397.77,23099.87,23319.17
2014/6/16,-0.000793654,23299.04,23340.42,23232.56,23300.67
2014/6/17,-0.004175107,23237.63,23242.69,23127.02,23203.59
2014/6/18,-0.000942971,23128.22,23299.36,23128.22,23181.72
2014/6/19,-0.000603675,23264.92,23300.31,23122.75,23167.73
2014/6/20,0.001135849,23199.18,23285.52,23157.86,23194.06
2014/6/23,-0.016924733,23165.26,23393.81,22802.1,22804.81
2014/6/24,0.00331966,22915.92,22946.1,22832.91,22880.64
2014/6/25,-0.000609434,22935.06,22938.7,22829.29,22866.7
2014/6/26,0.014377036,22947.84,23203.48,22926.04,23197.83
