,Date,Open,High,Low,Close,QPLp1,QPLp2,QPLp3,QPLp4,QPLp5,QPLp6,QPLp7,QPLp8,QPLp9,QPLp10,QPLp11,QPLp12,QPLp13,QPLp14,QPLp15,QPLp16,QPLp17,QPLp18,QPLp19,QPLp20,QPLp21,QPLn1,QPLn2,QPLn3,QPLn4,QPLn5,QPLn6,QPLn7,QPLn8,QPLn9,QPLn10,QPLn11,QPLn12,QPLn13,QPLn14,QPLn15,QPLn16,QPLn17,QPLn18,QPLn19,QPLn20,QPLn21
387,2011/7/22,22231.6,22449.11,22231.6,22444.8,22284.910446021466,22410.231897252856,22565.920663120294,22740.7392248551,22931.020546264732,23134.487917284372,23349.559947502697,23575.061248764963,23810.07707220002,24053.8712956718,24305.836256754857,24565.46016338909,24832.304911511907,25105.99041131059,25386.183167740826,25672.587744819593,25964.940245314716,26263.003236073844,26566.56173384524,26875.419984429103,27189.39884561033,22178.41708438355,22054.39197711232,21902.232394521703,21733.8598219271,21553.512525220256,21363.949802006962,21167.167161660396,20964.697963866038,20757.76727060936,20547.380190270374,20334.377033526016,20119.469990494705,19903.26875902991,19686.2991844901,19469.01727188569,19251.82001412118,19035.05395700591,18819.02210944122,18603.989613392216,18390.188463895698,18177.821487207857
388,2011/7/25,22287.37,22330.2,22217.4,22293.29,22340.814180146524,22466.450011689503,22622.529337052092,22797.786447122962,22988.545106614198,23192.52289412576,23408.134452183975,23634.20144406551,23869.806826168093,24114.212629726015,24366.809667937105,24627.084864864115,24894.59901742039,25168.97108230318,25449.866727865377,25736.9897769958,26030.075670451963,26328.88637945875,26633.20638145929,26942.839431186494,27257.605937030636,22234.05367018017,22109.717434594622,21957.17614578758,21788.381195209677,21607.581480829907,21417.543222204247,21220.266934623465,21017.28982434593,20809.840026537047,20598.925170983024,20385.387676356928,20169.941519371165,19953.197927361973,19735.684064818957,19517.857080682767,19300.114963750875,19082.80512917446,18866.23134598036,18650.659421266544,18436.321932050552,18223.422213396778
389,2011/7/26,22285.04,22581.56,22262.46,22572.08,22338.478592904077,22464.101290035615,22620.164298316915,22795.403086393468,22986.14180330392,23190.098266260593,23405.687283528652,23631.73064157223,23867.311392660013,24111.691645176146,24364.26227600498,24624.510262848038,24891.99644853449,25166.339829597197,25447.20610934126,25734.29914161889,26027.354394845548,26326.133865130494,26630.422052448343,26940.022732048164,27254.75633109538,22231.729244056696,22107.40600701826,21954.880665413733,21786.103361253277,21605.322548311164,21415.304156953043,21218.048493328795,21015.092602991834,20807.664492713997,20596.771686940345,20383.25651627452,20167.8328827873,19951.111949915074,19733.620827035807,19515.8166152982,19298.09726189258,19080.810145650114,18864.25900384057,18648.7096157735,18434.394534152027,18221.517072783183
390,2011/7/27,22489.7,22635.38,22469.18,22541.69,22543.629359015504,22670.405742260908,22827.90199254109,23004.750127981064,23197.240539562154,23403.070085524676,23620.639016146004,23848.758297484186,24086.502560798897,24333.127137869975,24588.017311553816,24850.65534808883,25120.598057199186,25397.46093638118,25680.90661884619,25970.636238717376,26266.382835021068,26567.90621810081,26874.98890883514,27187.432880396158,27505.05691079916,22435.899651966603,22310.43466271717,22156.50856812262,21986.181257183198,21803.74020036552,21611.976729618924,21412.9095213837,21208.08973703908,20998.75666105109,20785.927070706726,20570.4510323544,20353.04900435546,20134.337762912026,19914.84925823724,19695.044789377625,19475.325958166803,19256.043333672606,19037.50344260873,18819.974505132646,18603.691209650908,18388.858737151557
391,2011/7/28,22246.7,22572.3,22231.07,22570.74,22300.04665518927,22425.45322642613,22581.247738185208,22756.185039024815,22946.595602052377,23150.201170831173,23365.419280848357,23591.073745609832,23826.249194934786,24070.209006703157,24322.34510575705,24582.145352420343,24849.171345064322,25123.04273571418,25403.42580281131,25690.024909708616,25982.5759799314,26280.841419059536,26584.60609782179,26893.67412905949,27207.866248881743,22193.480961836107,22069.37161505356,21917.108683639774,21748.621750142396,21568.151959140032,21378.460482390306,21181.544184643048,20978.937467062136,20771.866223711535,20561.336245654293,20348.188414317603,20133.135403548942,19916.787325316698,19699.670382140554,19482.24088875562,19264.896107709283,19047.982820189438,18831.80424090511,18616.625691909383,18402.679325813187,18190.168106635017
392,2011/7/29,22544.51,22623.01,22323.16,22440.25,22598.57079110075,22725.656143054748,22883.536229912468,23060.815364712304,23253.774897689356,23460.106074061096,23678.205245329802,23906.880479740288,24145.20415332158,24392.429783010935,24647.941153527972,24911.21926933405,25181.81986004738,25459.357486087178,25743.493958462943,26033.92968292713,26330.397047891292,26632.655278329006,26940.486365097036,27253.691798753203,27572.089915653865,22490.578534296037,22364.807772356846,22210.50654206708,22039.76412377129,21856.878436997486,21664.64761649382,21465.09525844853,21259.776304600546,21049.933059695453,20836.584779024106,20620.58360064492,20402.651738759596,20183.407472725194,19963.384049179047,19743.04389140681,19522.789579992223,19302.972538380476,19083.900040326324,18865.840959670782,18649.03055678319,18433.674512701396
393,2011/8/1,22739.55,22808.33,22651.0,22663.37,22794.07848885494,22922.26329815111,23081.509257770787,23260.32209290172,23454.95098251202,23663.06719801921,23883.0532172329,24113.706796602735,24354.09228697646,24603.45674721989,24861.17863097078,25126.73445268871,25399.67609846213,25679.61479414517,25966.209424962708,26259.15780477844,26558.19000680771,26863.063172999828,27173.557408142486,27489.472485422768,27810.62516956487,22685.15195537856,22558.293109049482,22402.65696786763,22230.437400533585,22045.96950929633,21852.075636491638,21650.796885106545,21443.701649194387,21232.04298108931,21016.848953996236,20798.979078101285,20579.161815719694,20358.020795147386,20136.09387631443,19913.84748308301,19691.687678894425,19469.96892747413,19249.001160903583,19029.05557914019,18810.36947786841,18593.150317540683
394,2011/8/2,22532.77,22623.22,22387.92,22421.46,22586.802639072273,22713.821811631293,22871.61968280902,23048.806499920756,23241.665549679627,23447.88927958167,23665.8748762253,23894.43102855097,24132.630595645678,24379.727483175964,24635.10579675409,24898.246811107107,25168.706487205967,25446.099586186643,25730.088095169736,26020.372575920697,26316.685556209184,26618.78638639179,26926.45717085302,27239.49950352402,27557.731815362058,22478.866618978624,22353.161351864786,22198.94047357396,22028.286968986686,21845.4965194996,21653.365802738826,21453.917361109707,21248.705326618947,21038.971357084894,20825.734177023634,20609.84548074471,20392.02710635849,20172.89701125454,19952.988164383267,19732.762748224497,19512.62313371909,19292.920561309315,19073.962144737845,18856.016617830286,18639.319118444695,18424.07522051101
395,2011/8/3,22015.67,22041.87,21882.78,21992.72,22068.46265492189,22192.56689007506,22346.74348969204,22519.864082228258,22708.297248501414,22909.788391565162,23122.771480659812,23346.08254388336,23578.815717092868,23820.242027923443,24069.7597160236,24326.86196024219,24591.114911712397,24862.142172339292,25139.61348623296,25423.23628690658,25712.749240296147,26007.917219378443,26308.527328980577,26614.38571621459,26925.31497882914,21963.00363681203,21840.183154552637,21689.501460133306,21522.764248448417,21344.168620167504,21156.447072525174,20961.575733008507,20761.073068161833,20556.152241248332,20347.808598280364,20136.874288206323,19924.054583819183,19709.953261128845,19495.091058088627,19279.91955064573,19064.83187581133,18850.171213481546,18636.23762950763,18423.293690596747,18211.569138475617,18001.264829399475
396,2011/8/4,22019.92,22087.12,21725.67,21884.74,22072.72284624395,22196.85103901456,22351.057401548056,22524.21141403099,22712.680956256216,22914.210996040252,23127.235200310082,23350.589372465525,23583.367473491726,23824.840390299818,24074.406246371895,24331.55812271787,24595.862086718873,24866.94166761845,25144.466545772666,25428.144098216406,25717.712940436602,26012.93790002011,26313.60604069583,26619.523472153604,26930.512757895598,21967.24346986987,21844.399277814242,21693.68849514998,21526.91909579378,21348.28899064161,21160.531204421146,20965.62224609965,20765.080875352785,20560.120489638015,20351.736627113587,20140.761597369517,19927.900809347695,19713.758155613534,19498.854474645876,19283.641429566072,19068.512233278183,18853.81013192724,18639.83524929051,18426.850202762173,18215.08477841928,18004.739871291225
397,2011/8/5,20939.4,21017.72,20643.26,20946.14,20989.61180452248,21107.649012636808,21254.28845127391,21418.94577650421,21598.167096675712,21789.80803429283,21992.37911642608,22204.773273735995,22426.128926646088,22655.752739730393,22893.072370620772,23137.605774900123,23388.940313072948,23646.717987845997,23910.62468839815,24180.382150806756,24455.741816726775,24736.480053682357,25022.39437420964,25313.300402218232,25609.02940803959,20889.308313245154,20772.492099783452,20629.17671251047,20470.590706708488,20300.72600130432,20122.181511188788,19936.836757807432,19746.13597512444,19551.233019044863,19353.074576555333,19152.45211571883,18950.036430979548,18746.40178182546,18542.043449131506,18337.39093285788,18132.818150906325,17928.65150629418,17725.176395690527,17522.6425498239,17321.268479142193,17121.24522073266
398,2011/8/8,20409.01,20572.51,20044.37,20490.57,20457.949951508508,20572.99730533801,20715.922402023636,20876.40899653916,21051.090683483075,21237.8774019295,21435.31740694246,21642.331670984393,21858.080438083667,22081.887934835042,22313.19631616584,22551.535747728885,22796.50404208854,23047.752269937475,23304.974276806628,23567.898847132034,23836.283718492166,24109.91092296836,24388.583102055847,24672.12054986656,24960.358810614154,20360.18712370476,20246.329837025005,20106.6445942765,19952.07553411848,19786.513461124952,19612.49146029337,19431.841445240047,19245.97106782785,19056.00495706738,18862.865820590057,18667.32507876189,18470.03653496403,18271.559902828812,18072.377917884914,17872.90920096114,17673.518198708112,17474.5230464327,17276.201911774544,17078.79819984247,16882.524886266932,16687.568169211394
399,2011/8/9,19209.7,20158.55,18868.11,19330.7,19255.764056340464,19364.0507960137,19498.577077778566,19649.632877871998,19814.049613504274,19989.860043571207,20175.69773311604,20370.547062307724,20573.617622386188,20784.27335092691,21001.989183926657,21226.32289626727,21456.89593455578,21693.379873880112,21935.486550556463,22182.96068666497,22435.57425603295,22693.12209935442,22955.418455650826,23222.294179226315,23493.59447833358,19163.746139094026,19056.57953375981,18925.10271995914,18779.616717702418,18623.783693288995,18459.98787813802,18289.953535748562,18115.005599078675,17936.20260971881,17754.413053538065,17570.36301934745,17384.66789058845,17197.85449002037,17010.37718582106,16822.6299990888,16634.95596022165,16447.65450970225,16260.98746899607,16075.18393981452,15890.444382540942,15706.944053636122
400,2011/8/10,19993.78,20105.87,19672.66,19783.67,20041.724247353097,20154.430913773915,20294.448138500207,20451.669564904165,20622.797278535818,20805.78374164891,20999.206745676445,21202.009216355636,21413.36848290772,21632.622520825174,21859.22483463089,22092.715148957588,22332.69945904427,22578.835934698964,22830.824650295668,23088.39990826657,23351.32437512228,23619.384517594255,23892.38699252057,24170.155750205962,24452.529680787116,19945.9504459151,19834.409634221054,19697.56634722378,19546.142060420738,19383.948418309894,19213.466969195684,19036.49235563173,18854.40359020428,18668.302420867778,18479.09278237392,18287.53040021284,18094.255775857484,17899.81723532796,17704.687692693034,17509.277251762476,17313.942944364586,17118.996433207943,16924.710226493084,16731.32277714825,16539.042727723983,16348.052488102823
401,2011/8/11,19319.43,19728.88,19269.41,19595.14,19365.757184286354,19474.662481456293,19609.957206710544,19761.875870510554,19927.231790429985,20104.046488054,20290.945723051067,20486.90807414794,20691.13861759717,20902.997657646803,21121.9571310134,21347.572286492385,21579.462408311167,21817.297195522868,22060.786838389824,22309.674600788967,22563.73115401233,22822.75016683919,23086.544817183727,23354.944993152953,23627.7950187953,19273.21364060851,19165.43487622947,19033.207038166143,18886.889988104012,18730.166811435796,18565.435358831008,18394.42974315824,18218.482465681842,18038.658114612925,17855.830136801455,17670.728768636243,17483.972908763346,17296.092389268662,17107.544173780276,16918.724534130994,16729.978460183396,16541.607102889524,16353.873779296227,16167.008899793898,15981.214069839349,15796.665546996534
402,2011/8/12,19955.82,19955.82,19575.0,19620.01,20003.673220862383,20116.16590348137,20255.917292840335,20412.840220143757,20583.643032330587,20766.282079090208,20959.337852047236,21161.755283889997,21372.713265754628,21591.551030047016,21817.723118861162,22050.77013070419,22290.2988088688,22535.967972158556,22787.47826438339,23044.564492426354,23306.98977339716,23574.5409794395,23847.02513447091,24124.266523042425,24406.104341172366,19908.08125465027,19796.75221327739,19660.168735639545,19509.031941543086,19347.146238734094,19176.98846407306,19000.349852822368,18818.60679938813,18632.858959956626,18444.008553077663,18252.80986942816,18059.902194431084,17865.83281305998,17671.073741513486,17476.034304982182,17281.07085743715,17086.494469867113,16892.577133091152,16699.556847313044,16507.641858956576,16317.014231582627
403,2011/8/15,20056.78,20264.33,19924.56,20260.1,20104.87531871545,20217.93712158293,20358.39553777766,20516.112365744673,20687.779299371683,20871.34234916204,21065.374825198058,21268.816322397135,21480.84157776138,21700.786480757313,21928.102813911537,22162.328851538306,22403.069347375527,22649.981394131148,22902.764121119526,23161.150993565137,23424.903930145527,23693.808724753104,23967.671425005512,24246.31542647843,24529.579111654595,20008.799735948935,19896.9074613931,19759.632983941552,19607.73156224613,19445.026851220206,19274.008218477178,19096.47596145338,18913.81343797608,18727.12586758544,18537.320033313437,18345.154041926082,18151.27041310362,17956.21920063045,17760.4748087181,17564.44863340522,17368.498831520243,17172.93804781469,16978.039649156988,16784.04283983576,16591.156919830057,16399.564873792297
404,2011/8/16,20344.75,20431.86,20140.31,20212.08,20393.535858718908,20508.220973372812,20650.69605476064,20810.677339681843,20984.809022230493,21171.00762226611,21367.82596583042,21574.188422822066,21789.25788133294,22012.360695704265,22242.940777299584,22480.529771096557,22724.726755990658,22975.183901316646,23231.596016566295,23493.692740127495,23761.232572368455,24033.998231666337,24311.792980921207,24594.43768006864,24881.768391129328,20296.08084787025,20182.582053309518,20043.33662482437,19889.254242256582,19724.213459556435,19550.73938602625,19370.658167301965,19185.373023100612,18996.005041415367,18803.47402463175,18608.54896421438,18411.881604972976,18214.02989822027,18015.47505953935,17816.634391685548,17617.871193809347,17419.50259953382,17221.805900657364,17025.02373590121,16829.368410318733,16635.025535808134
405,2011/8/17,20318.37,20504.38,20214.72,20289.03,20367.092600583368,20481.62900889659,20623.91935011081,20783.69319545688,20957.59909033128,21143.55625613601,21340.11939538946,21546.214272705005,21761.00486161485,21983.818389942204,22214.099490102388,22451.380414365136,22695.260761479884,22945.393151795677,23201.472790529257,23463.229666632633,23730.422593614276,24002.834571589345,24280.269118556876,24562.54732673423,24849.50547071212,20269.763954678303,20156.412328217477,20017.34745217969,19863.464860381122,19698.63807764891,19525.388939104887,19345.541222515058,19160.496328112993,18971.373890234223,18779.092518603422,18584.420207573185,18388.007856868957,18190.412694336464,17992.115311591075,17793.532470292917,17595.026998520996,17396.915618687373,17199.47526304032,17002.9482556838,16807.54662638606,16613.45574637181
406,2011/8/18,20261.21,20342.24,19969.21,20016.27,20309.795533296507,20424.00972574797,20565.89977324257,20725.224139964124,20898.640799680834,21084.074827478064,21280.084991810807,21485.600079350526,21699.786415553976,21921.973120899012,22151.606390170935,22388.21979151571,22631.414050098698,22880.842763523557,23136.201994461135,23397.22249146333,23663.66374654874,23935.30937030046,24211.96343346419,24493.447531563845,24779.598399785373,20212.74069406983,20099.707950421376,19961.03429416718,19807.58460761383,19643.22151851949,19470.45976753457,19291.118001741,19106.59367892829,18918.003283656737,18726.26284140179,18532.13818598066,18336.278385996116,18139.239101690586,17941.499572670553,17743.475388154835,17545.528355508024,17347.974306133063,17151.089393207487,16955.115259124785,16760.263337167282,16566.71847707006
407,2011/8/19,19478.82,19595.92,19314.42,19399.92,19525.529394833116,19635.333187213106,19771.744126882495,19924.916156637042,20091.63630314473,20269.909765062217,20458.350964240744,20655.93005243293,20861.845547576926,21075.452476275113,21296.21841859343,21523.6949540216,21757.498225789255,21997.295207886298,22242.793699574184,22493.734846594343,22749.887428221144,23011.043410951075,23277.014431370633,23547.6289741223,23822.73007889002,19432.222344394107,19323.55437897475,19190.235629062114,19042.711427722254,18884.69524669888,18718.604719513183,18546.188265887016,18368.7893805445,18187.48143480861,18003.145081678438,17816.51658217075,17628.219940996063,17438.78936148397,17248.685577323693,17058.30812968713,16868.0048546872,16678.0793878446,16488.797218635897,16300.390658393306,16113.062975867719,15926.9918827909
408,2011/8/22,19465.3,19666.84,19047.64,19486.87,19511.976974439163,19621.70455341028,19758.020811989936,19911.086526996347,20077.690955181224,20255.840679767334,20444.15108431801,20641.593035390375,20847.36560722103,21060.824274080154,21281.436985579552,21508.7556324519,21742.396624356894,21982.02716643355,22227.35526075611,22478.122232733444,22734.097022127266,22995.07173982746,23260.858153161164,23531.284865817477,23806.19502642449,19418.73468723129,19310.142146857826,19176.915931785537,19029.494125108296,18871.587621096543,18705.612375222932,18533.315593653544,18356.039838609977,18174.857736401897,17990.649328778403,17804.15036572689,17615.984418844197,17426.685320676195,17236.71348512276,17046.468176039354,16856.2969881103,16666.50334610677,16477.352555232468,16289.076765575286,16101.879104799875,15915.937161290556
409,2011/8/23,19476.47,19893.37,19383.38,19875.53,19523.173759631507,19632.964304858324,19769.358787385638,19922.512337875534,20089.212370621488,20267.464324940698,20455.88278984589,20653.43804133456,20859.328694038737,21072.909852372886,21293.649160636138,21521.098252417403,21754.873317256264,21994.641369320176,22240.110243122817,22491.021115634794,22747.142794025833,23008.267269890388,23274.206202539845,23544.788097308963,23819.85601281798,19429.877966115066,19321.223110818333,19187.92044499407,19040.414041543056,18882.416924201436,18716.346434817766,18543.950782177795,18366.573298921267,18185.28722687549,18000.97311279419,17814.367128868747,17626.093204527362,17436.68547865126,17246.604629344984,17056.250149578238,16865.969833499646,16676.067279998155,16486.807946520657,16298.424116372422,16111.119033781224,15925.070389038992
410,2011/8/24,19863.11,19876.67,19452.65,19466.79,19910.740906163905,20022.71097449766,20161.813112094107,20318.007012748145,20488.016315637044,20669.806864764138,20861.965746452814,21063.44279498353,21273.42071616919,21491.241812184977,21716.363159192773,21948.327489969928,22186.7433747864,22431.27121749256,22681.613052636094,22937.504919124287,23198.711034568507,23465.019261253834,23736.237519618866,24012.190910546862,24292.719377113255,19815.593037522704,19704.781204434206,19568.832261193438,19418.397612745754,19257.26399246243,19087.896730408185,18912.07874019181,18731.180021817916,18546.295122731317,18358.322069988728,18168.01165001174,17976.000178255068,17782.832397136266,17588.978129978823,17394.844800345698,17200.78710667206,17007.11467478471,16814.098231897973,16621.974672523214,16430.951275620795,16241.20925892753
411,2011/8/25,19744.52,19803.28,19638.87,19752.48,19791.866532308955,19903.16809856002,20041.439745739935,20196.70111192789,20365.69539736838,20546.400590716803,20737.412213905704,20937.68637108732,21146.410647618468,21362.931272369864,21586.7085629564,21817.287982207272,22054.28043737046,22297.34835980902,22546.1955630329,22800.55966189322,23060.20628170808,23324.924551301963,23594.5235378984,23868.829386592064,24147.68299605652,19697.28673109235,19587.13648500035,19451.999206457553,19302.462707643,19142.291113750784,18973.935035927352,18799.16674313801,18619.348055988426,18435.566987076592,18248.71620191067,18059.542004443905,17868.676911096034,17676.662411974004,17483.96552538497,17290.991242424858,17098.09214385001,16905.576006908293,16713.711942473972,16522.73543071191,16332.852513051597,16144.243325293965
412,2011/8/26,19733.71,19919.92,19549.53,19582.88,19781.030610381542,19892.271239728027,20030.46718405439,20185.64354562494,20354.545307761466,20535.1515661578,20726.058611689372,20926.2231200348,21134.833121342785,21351.2352024196,21574.889976352846,21805.343154827944,22042.205858118698,22285.140702404864,22533.85166335661,22788.07649947929,23047.580964409644,23312.1543024228,23581.605685276772,23855.76135325071,24134.46229212513,19686.502591008768,19576.412651480827,19441.34935974455,19291.894731218672,19131.81083026252,18963.546926328418,18788.874318075596,18609.154080521548,18425.473630584245,18238.72514504311,18049.654519254695,17858.89392333999,17666.98455094353,17474.39316468289,17281.524533923934,17088.73104638727,16896.32031081466,16704.561290743863,16513.689337415846,16323.910379453711,16135.404454035182
413,2011/8/29,19883.06,19919.34,19749.4,19865.11,19930.738745428655,20042.821273637182,20182.0631218653,20338.413899680974,20508.5939555684,20690.56709047663,20882.91897163466,21084.59837856334,21294.787196206184,21512.82706616349,21738.17451929831,21970.37182912049,22209.027172757967,22453.80061297942,22704.393885063648,22960.542762802168,23222.011226992534,23488.58692685414,23760.077589905763,24036.308141366477,24317.118363554622,19835.495312700088,19724.57218303869,19588.48669615407,19437.900954990462,19276.605496217362,19107.06812601399,18931.073548702,18749.993140278984,18564.922547525246,18376.76069945291,18186.259136554265,17994.05481338301,17800.693019482056,17606.644050053426,17412.315737865898,17218.063137604684,17024.196186076846,16830.98588240821,16638.669359040927,16447.454103121054,16257.521514395865
414,2011/8/30,20203.55,20341.12,20071.52,20204.17,20251.99726703058,20365.88642507705,20507.372677332445,20666.24363367105,20839.166778706294,21024.073092411283,21219.525444743886,21424.455670868734,21638.032468740294,21859.586868046837,22088.566639610268,22324.506678963262,22567.008847540277,22815.727728748003,23070.36025021187,23330.637926728166,23596.320934760795,23867.193500700792,24143.06025287559,24423.74329451828,24709.07982543904,20155.2186295722,20042.507558123914,19904.22854379977,19751.215549276494,19587.32020992253,19415.05010985884,19236.21872060328,19052.219523015243,18864.165824327523,18672.971043160953,18479.398833898347,18284.096418002275,18087.617874399446,17890.441078860942,17692.980437908478,17495.59672926366,17298.604885526314,17102.28027398843,16906.86384936983,16712.566443249245,16519.572379310455
415,2011/8/31,20256.34,20556.93,20168.93,20534.85,20304.9138552404,20419.10059508083,20560.956537774615,20720.242609168996,20893.61758632416,21079.007043056015,21274.97009423509,21480.435784010493,21694.570638221638,21916.703938599498,22146.282013042415,22382.83854180828,22625.974346032457,22875.34310658015,23130.640959176813,23391.598717091838,23657.9759301525,23929.55626095342,24206.143827334006,24487.56026769961,24773.64235647863,20207.88234418944,20094.87676917808,19956.236444630427,19802.823641361614,19638.50005870563,19465.779832867887,19286.481173798915,19102.001203394186,18913.45613785491,18721.761782479956,18527.68378701013,18331.87106403757,18134.879140245775,17937.18714005084,17739.21055278023,17541.311098834245,17343.80453370235,17146.96694418569,16951.0399145964,16756.234827396544,16562.736487890572
416,2011/9/1,20790.22,20975.3,20572.97,20585.33,20840.074077128254,20957.270344685236,21102.865069937245,21266.349315720287,21444.29379717897,21634.569414153004,21835.69730526681,22046.57828835074,22266.356922038645,22494.34481048156,22729.97368888924,22972.764947106603,23222.30888543394,23478.25005708261,23740.276589072706,24008.112199936273,24281.510102149507,24560.24825647669,24844.125618049264,25132.959124340025,25426.581247772756,20740.48518487615,20624.501213156054,20482.20685750162,20324.750676830517,20156.096150168443,19978.823676779055,19794.799387704676,19605.457227654646,19411.94283203945,19215.19614329886,19016.002990785786,18815.029389957668,18612.845509066323,18409.94310042326,18206.74860407273,18003.633273987587,17800.921187769818,17598.895708817498,17397.804788685437,17197.8653810726,16999.26716204765
417,2011/9/2,20557.92,20580.81,20178.67,20212.91,20607.217031454038,20723.103803827544,20867.071723077686,21028.729273890913,21204.685488604806,21392.835056608554,21591.71564061807,21800.240340200893,22017.563272284595,22243.003732827023,22475.999806557596,22716.078231082774,22962.833884491843,23215.915291589008,23475.014064114257,23739.857007636947,24010.20009211934,24285.823759286202,24566.529210648434,24852.13542913217,25142.476759034413,20508.740897973617,20394.052875821664,20253.3484494137,20097.651608988628,19930.881547548357,19755.589832206184,19573.62174274643,19386.395201664338,19195.04304358686,19000.49470848536,18803.527245230445,18604.79922754057,18404.87445287951,18204.239178953052,18003.315080967823,17802.4692646819,17602.022186608745,17402.254043979014,17203.41001785513,17005.704637798925,16809.325460529162
418,2011/9/5,19830.5,19830.5,19567.77,19616.4,19878.0527087492,19989.83895169366,20128.712720182397,20284.650191551176,20454.38038389962,20635.87248077996,20827.715888148054,21028.862164380145,21238.49535707113,21455.95884816296,21680.7106051556,21912.29411153886,22150.318580207313,22394.44497253885,22644.375812262027,22899.84757163879,23160.62485537314,23426.49587402447,23697.268863375466,23972.76921144773,24252.83712408804,19783.06104787186,19672.431138655153,19536.705387806665,19386.51771346756,19225.64863218933,19056.55942661343,18881.03008327365,18700.42835299508,18515.846986263652,18328.18253581194,18138.18455546779,17946.488316023377,17753.637665572547,17560.101656112514,17366.28704232395,17172.54794032054,16979.19346760493,16786.493906928612,16594.68576388449,16403.97597713541,16214.54546690636
419,2011/9/6,19378.78,19727.89,19290.4,19710.5,19425.249503101524,19534.489361352564,19670.199716982235,19822.585080508714,19988.448979899964,20165.806858782635,20353.28025510833,20549.84460976005,20754.702556955337,20967.21243577335,21186.8445607008,21413.152814241043,21645.75531104863,21884.320735480014,22128.558387491346,22378.210742256742,22633.047766562006,22892.862495329307,23157.467532548508,23426.69224373662,23700.38047469982,19332.42166225149,19224.311797541548,19091.677750693125,18944.91120926809,18787.70657323305,18622.469059543015,18450.938108325143,18274.450314336704,18094.073536242973,17910.683904154794,17725.013897774035,17537.68431702617,17349.22662166077,17160.099179115,16970.69947858332,16781.37356974987,16592.4235287135,16404.113481440712,16216.674546151102,16030.308947640864,15845.193484943678
420,2011/9/7,19836.25,20069.75,19785.29,20048.0,19883.81649700846,19995.635153200037,20134.54918916407,20290.531875754874,20460.311282626702,20641.856004481557,20833.755038263123,21034.95963834425,21244.653615728406,21462.18016196629,21686.997087391534,21918.64774312361,22156.741228745486,22400.938407328296,22650.941716345158,22906.4875516462,23167.340449680818,23433.28855959849,23704.14006157846,23979.72029301228,24259.869413413246,19788.79729259717,19678.135305420856,19542.37019988805,19392.138977523053,19231.223251066065,19062.08501682563,18886.504777455786,18705.85068037108,18521.21579290852,18333.496927762768,18143.443856100344,17951.69203291489,17758.785463993012,17565.193337337023,17371.322525569125,17177.52724748157,16984.116710207927,16791.36127487016,16599.497515637715,16408.73243117684,16219.246994171668
421,2011/9/8,20159.29,20159.29,19799.49,19912.82,20207.63113340363,20321.270794003605,20462.447091744827,20620.970008826593,20793.514330417478,20978.015569101266,21173.039743162513,21377.521027798946,21590.629942101834,21811.698981275465,22040.177125912473,22275.60029045179,22517.57120853168,22765.745220264376,23019.819917217206,23279.527402358093,23544.628377533354,23814.907541830147,24090.16995157744,24370.238099727496,24654.94954273754,20111.064509303986,19998.600354463048,19860.62426854376,19707.946480216306,19544.410187055702,19372.517479808066,19194.077857211756,19010.481747421913,18822.84001874461,18632.064088770745,18438.915938942348,18244.04137285126,18047.99325560122,17851.24841607889,17654.220352963912,17457.269053620657,17260.708760724814,17064.81423832011,16869.825913265875,16675.954155271233,16483.38288422131
422,2011/9/9,19997.89,20088.8,19808.95,19866.63,20045.844102961022,20158.57393780717,20298.6199450245,20455.873690482807,20627.03658179987,20810.06066032953,21003.52342515,21206.36758470215,21417.770299095795,21637.069407735034,21863.718302803012,22097.256614316426,22337.29025652112,22583.47732895716,22835.517844344657,23093.14605049795,23356.12456514046,23624.239811108906,23897.298405496967,24175.12426241993,24457.556238896093,19950.050613883974,19838.486873422276,19701.61545638108,19550.160042206488,19387.933058933093,19217.416564982144,19040.405571821047,18858.279375511298,18672.139950486977,18482.891417316165,18291.289656838893,18097.975302192113,17903.49679211198,17708.327137881337,17512.8765276125,17317.502066526646,17122.515481398954,16928.189336447827,16734.762133618817,16542.442558351857,16351.413058026374
423,2011/9/12,19264.68,19303.74,18989.44,19030.54,19310.875896078593,19419.472562765124,19554.383871624188,19705.87200787535,19870.759319941673,20047.072936286633,20233.442511085854,20428.849517707113,20632.501285164824,20843.759930562923,21062.09888711475,21287.07466401152,21518.30762440424,21755.46840339728,21998.268012554807,22246.450443327118,22499.78701690879,22758.071986808285,23021.119060381337,23288.758607820924,23560.835394350943,19218.594614745773,19111.121288329952,18979.26817530427,18833.365778184325,18677.08674473993,18512.822130288758,18342.301133337045,18166.85247892778,17987.537738298764,17805.227883008774,17620.651080004496,17434.42447401373,17247.076395612927,17059.062513425157,16870.7779762748,16682.56679634574,16494.729271147946,16307.52797150498,16121.192654839273,15935.924355270974,15751.898830861634
